country,ISO3,year,sex,C73_cases,population,analysis_rate_per_100k,age_group,incidence_rate_per_100k,ASIR_WHO_per_100k,ASIR_Segi_per_100k,analysis_rate_standard,policy_year,primary_break_year,source,source_url,raw_file,raw_file_SHA256,observed_status,model_inclusion,population_status,series_segment
Croatia,HRV,2001,male,53.0,2128250.0,1.87482729,All ages (age-standardised),2.4903089392693527,,1.87482729,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2002,both,339.0,4421097.0,5.74408808788342,All ages (age-standardised),7.667780191205938,,5.74408808788342,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2002,female,275.0,2293022.0,9.06497596,All ages (age-standardised),11.992907176642875,,9.06497596,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2002,male,64.0,2128075.0,2.24070107,All ages (age-standardised),3.0074128026502827,,2.24070107,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2003,both,364.0,4421015.0,6.075978670800036,All ages (age-standardised),8.23340341527907,,6.075978670800036,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2003,female,295.0,2292724.0,9.65388612,All ages (age-standardised),12.866790769407919,,9.65388612,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2003,male,69.0,2128291.0,2.35852805,All ages (age-standardised),3.2420378604241615,,2.35852805,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2004,both,408.0,4420096.0,6.672201657806007,All ages (age-standardised),9.230568747828102,,6.672201657806007,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2004,female,318.0,2291945.0,10.22040612,All ages (age-standardised),13.874678493593867,,10.22040612,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2004,male,90.0,2128151.0,2.95816555,All ages (age-standardised),4.229023222506298,,2.95816555,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2005,both,433.0,4422744.0,6.9839540394693325,All ages (age-standardised),9.790302129175915,,6.9839540394693325,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2005,female,347.0,2292808.0,10.81054903,All ages (age-standardised),15.134280759662389,,10.81054903,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2005,male,86.0,2129936.0,2.89846105,All ages (age-standardised),4.037680005408613,,2.89846105,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2006,both,431.0,4420793.0,7.15334068658957,All ages (age-standardised),9.749382067877868,,7.15334068658957,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2006,female,342.0,2290576.0,10.90889501,All ages (age-standardised),14.93074231110428,,10.90889501,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2006,male,89.0,2130217.0,3.17912531,All ages (age-standardised),4.17797811208905,,3.17912531,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2007,both,476.0,4416766.0,7.729920156517013,All ages (age-standardised),10.777116107124534,,7.729920156517013,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2007,female,399.0,2287490.0,12.6120971,All ages (age-standardised),17.442699203056623,,12.6120971,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2007,male,77.0,2129276.0,2.59873257,All ages (age-standardised),3.616252660528743,,2.59873257,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2008,both,522.0,4415309.0,8.576993008120587,All ages (age-standardised),11.822502117065872,,8.576993008120587,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2008,female,422.0,2285979.0,13.5047817,All ages (age-standardised),18.460362059319003,,13.5047817,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2008,male,100.0,2129330.0,3.41618029,All ages (age-standardised),4.6963129247228,,3.41618029,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2009,both,536.0,4409885.0,8.93145210405248,All ages (age-standardised),12.154511965731531,,8.93145210405248,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2009,female,415.0,2282343.0,13.73014003,All ages (age-standardised),18.183068890171196,,13.73014003,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2009,male,121.0,2127542.0,3.99274876,All ages (age-standardised),5.6873142809871675,,3.99274876,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2010,both,537.0,4398593.0,8.933756444158076,All ages (age-standardised),12.20844938370065,,8.933756444158076,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2010,female,434.0,2275465.0,14.13456249,All ages (age-standardised),19.07302463452525,,14.13456249,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2010,male,103.0,2123128.0,3.52104171,All ages (age-standardised),4.851332562144157,,3.52104171,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2011,both,538.0,4280622.0,9.1072619572767,All ages (age-standardised),12.56826694812109,,9.1072619572767,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2011,female,427.0,2216308.0,14.35993029,All ages (age-standardised),19.266275264990245,,14.35993029,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2011,male,111.0,2064314.0,3.70543924,All ages (age-standardised),5.377088950615071,,3.70543924,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2012,both,559.0,4267558.0,9.491058937798625,All ages (age-standardised),13.098826073365611,,9.491058937798625,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2012,female,438.0,2208857.0,14.78381282,All ages (age-standardised),19.829260110545864,,14.78381282,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2012,male,121.0,2058701.0,4.05143057,All ages (age-standardised),5.877492651919828,,4.05143057,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2013,both,605.0,4262225.0,10.360363463546298,All ages (age-standardised),14.194464158978,,10.360363463546298,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2013,female,454.0,2205742.0,15.39184401,All ages (age-standardised),20.582642938294686,,15.39184401,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2013,male,151.0,2056483.0,5.19027365,All ages (age-standardised),7.342633029302942,,5.19027365,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2014,both,650.0,4246887.0,11.243952991770733,All ages (age-standardised),15.305328349918423,,11.243952991770733,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2014,female,526.0,2197141.0,18.02638615,All ages (age-standardised),23.940202290157984,,18.02638615,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2014,male,124.0,2049746.0,4.26970106,All ages (age-standardised),6.049530039331703,,4.26970106,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2015,both,776.0,4225397.0,13.571570918880012,All ages (age-standardised),18.365138234348155,,13.571570918880012,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2015,female,620.0,2186173.0,21.38357767,All ages (age-standardised),28.360061166248048,,21.38357767,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2015,male,156.0,2039224.0,5.57996084,All ages (age-standardised),7.649968811665614,,5.57996084,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2016,both,667.0,4190753.0,11.391384585375349,All ages (age-standardised),15.915994094617362,,11.391384585375349,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2016,female,511.0,2167947.0,16.94805304,All ages (age-standardised),23.570686921774378,,16.94805304,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2016,male,156.0,2022806.0,5.64547053,All ages (age-standardised),7.712059386812181,,5.64547053,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2017,both,713.0,4154274.0,13.032999716705955,All ages (age-standardised),17.163047020971653,,13.032999716705955,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,YES,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2017,female,561.0,2149056.0,20.43780108,All ages (age-standardised),26.10448494594836,,20.43780108,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2017,male,152.0,2005218.0,5.50096803,All ages (age-standardised),7.5802231976772605,,5.50096803,CI5 Segi/Doll world standard,1996,2001,IARC Cancer Over Time national observed C73 incidence,https://gco-api.iarc.fr/api/overtime/v2/22/,public_p25_data/iarc_cot/thyroid_incidence_02.json,bb70ec8fd7e4fcc34bd3e609b85ab42b1c61716173a50167f4299f3bd45e3e59,OBSERVED,NO,OFFICIAL_PERSON_YEARS_EMBEDDED_WITH_IARC_RECORD,HISTORICAL_IARC_1988_2017
Croatia,HRV,2018,both,782.0,4094240.837696335,14.3,All ages (age-standardised),19.1,,14.3,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2018,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten_2018_final.pdf,521f1dd5c4b8165cb44707d35b6bb82e296523d02a257d54704df6b7a0ac1cf2,OBSERVED,YES,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
Croatia,HRV,2018,female,580.0,2109090.909090909,21.12,All ages (age-standardised),27.5,,21.12,World standard reported by HZJZ,1996,2001,HZJZ Croatian Cancer Registry incidence bulletin 2018,https://www.hzjz.hr/sluzba-epidemiologija-prevencija-nezaraznih-bolesti/publikacije-odjel-za-maligne-bolesti/,public_p3a1_data/raw/HRV_Bilten_2018_final.pdf,521f1dd5c4b8165cb44707d35b6bb82e296523d02a257d54704df6b7a0ac1cf2,OBSERVED,NO,DERIVED_FROM_OFFICIAL_COUNT_AND_CRUDE_RATE_NOT_USED_IN_PRIMARY_RATE_MODEL,CURRENT_HZJZ_2018_2023
