country,ISO3,model_type,policy_year,primary_break_year,pre_break_slope,pre_break_CI95_low,pre_break_CI95_high,pre_break_p,level_change,level_change_CI95_low,level_change_CI95_high,level_change_p,post_break_slope,post_break_CI95_low,post_break_CI95_high,post_break_p,slope_change,slope_change_CI95_low,slope_change_CI95_high,slope_change_p,units,country_specific,pooled_estimate,footnote
Australia,AUS,Country-specific segmented OLS with Newey-West/HAC standard errors,2009,2014,0.239204545454545,0.196707217304417,0.281701873604674,4.225e-13,0.95,0.189764417215633,1.71023558278437,0.0193161682770168,0.239285714285714,0.194255431097899,0.28431599747353,2.0729e-12,8.11688311689e-05,-0.0644519859213975,0.0646143235837355,0.99804665682375,"ASIR points per 100,000 per year",YES,NO,All estimates are country-specific; no pooled estimate was calculated.
New Zealand,NZL,Country-specific segmented OLS with Newey-West/HAC standard errors,2009,2014,0.183516483516483,0.159202174296174,0.207830792736793,7.0249e-12,-0.117482517482517,-0.501547896271127,0.266582861306093,0.555897430708069,0.043030303030303,-0.0059814880846935,0.0920420941452995,0.101537895843782,-0.14048618048618,-0.194956537225703,-0.0860158237466576,7.0321070297e-05,"ASIR points per 100,000 per year",YES,NO,All estimates are country-specific; no pooled estimate was calculated.
Croatia,HRV,Country-specific segmented OLS with Newey-West/HAC standard errors,1996,2001,0.281052870172287,0.142150942639247,0.419954797705326,0.0003855517214474,-0.648727701894841,-1.7157754645161,0.418320060726421,0.242185176778611,0.499981735486868,0.455646160604233,0.544317310369504,0.0,0.218928865314582,0.066213508361624,0.371644222267539,0.0083870614768633,"ASIR points per 100,000 per year",YES,NO,All estimates are country-specific; no pooled estimate was calculated.
